"FID","Ztemp","Zprecip","Pruinosity","Persistence","Family","Genus","Species","Genus_species","z.hist.temp","z.hist.precip"
2271,0.069176461,-1.364974223,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-0.519089493208058,-1.2254558630679
2271,0.069176461,-1.364974223,"n",1,"Aeshnidae","Rhionaeschna","Rhionaeschna multicolor","Rhionaeschna_multicolor",-0.519089493208058,-1.2254558630679
2271,0.069176461,-1.364974223,"n",1,"Libellulidae","Libellula","Libellula quadrimaculata","Libellula_quadrimaculata",-0.519089493208058,-1.2254558630679
2271,0.069176461,-1.364974223,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",-0.519089493208058,-1.2254558630679
2271,0.069176461,-1.364974223,"n",1,"Aeshnidae","Aeshna","Aeshna interrupta","Aeshna_interrupta",-0.519089493208058,-1.2254558630679
2271,0.069176461,-1.364974223,"n",1,"Libellulidae","Sympetrum","Sympetrum pallipes","Sympetrum_pallipes",-0.519089493208058,-1.2254558630679
2271,0.069176461,-1.364974223,"n",1,"Aeshnidae","Rhionaeschna","Rhionaeschna californica","Rhionaeschna_californica",-0.519089493208058,-1.2254558630679
2271,0.069176461,-1.364974223,"y",1,"Libellulidae","Libellula","Libellula forensis","Libellula_forensis",-0.519089493208058,-1.2254558630679
2272,0.531226273,-0.945150622,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",0.194212828927656,-2.33066965006204
2272,0.531226273,-0.945150622,"n",1,"Libellulidae","Sympetrum","Sympetrum semicinctum","Sympetrum_semicinctum",0.194212828927656,-2.33066965006204
2275,1.526486639,-0.803009614,"n",1,"Libellulidae","Libellula","Libellula quadrimaculata","Libellula_quadrimaculata",-0.658251168925634,-1.86051982698919
2275,1.526486639,-0.803009614,"n",0,"Libellulidae","Sympetrum","Sympetrum pallipes","Sympetrum_pallipes",-0.658251168925634,-1.86051982698919
2275,1.526486639,-0.803009614,"y",0,"Libellulidae","Libellula","Libellula forensis","Libellula_forensis",-0.658251168925634,-1.86051982698919
2277,1.294123113,-1.23705417,"n",1,"Libellulidae","Sympetrum","Sympetrum pallipes","Sympetrum_pallipes",-0.513782373491005,-1.27673609090208
2280,0.957247552,-0.953741146,"n",0,"Aeshnidae","Rhionaeschna","Rhionaeschna californica","Rhionaeschna_californica",-0.97608247548222,-1.83905648298921
2282,1.262060649,-0.714666047,"n",0,"Corduliidae","Somatochlora","Somatochlora semicircularis","Somatochlora_semicircularis",-1.32367223469602,-1.71791471274299
2282,1.262060649,-0.714666047,"n",0,"Aeshnidae","Aeshna","Aeshna umbrosa","Aeshna_umbrosa",-1.32367223469602,-1.71791471274299
2282,1.262060649,-0.714666047,"n",0,"Aeshnidae","Aeshna","Aeshna juncea","Aeshna_juncea",-1.32367223469602,-1.71791471274299
2282,1.262060649,-0.714666047,"n",0,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",-1.32367223469602,-1.71791471274299
2282,1.262060649,-0.714666047,"n",0,"Libellulidae","Leucorrhinia","Leucorrhinia hudsonica","Leucorrhinia_hudsonica",-1.32367223469602,-1.71791471274299
2282,1.262060649,-0.714666047,"n",1,"Gomphidae","Ophiogomphus","Ophiogomphus severus","Ophiogomphus_severus",-1.32367223469602,-1.71791471274299
2292,-0.370646968,0.279804554,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",-0.484809887535152,-0.135459370988121
2294,-0.699145163,0.323037847,"n",1,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",-0.480446492054492,0.0245231775831467
2294,-0.699145163,0.323037847,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",-0.480446492054492,0.0245231775831467
2295,-1.270171031,0.256454861,"n",1,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",-0.541811135210465,0.00769201801869159
2295,-1.270171031,0.256454861,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-0.541811135210465,0.00769201801869159
2296,-0.807834163,0.246355247,"n",0,"Libellulidae","Sympetrum","Sympetrum internum","Sympetrum_internum",-0.514490003919811,-0.0747129424405206
2296,-0.807834163,0.246355247,"n",1,"Libellulidae","Sympetrum","Sympetrum rubicundulum","Sympetrum_rubicundulum",-0.514490003919811,-0.0747129424405206
2296,-0.807834163,0.246355247,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",-0.514490003919811,-0.0747129424405206
2296,-0.807834163,0.246355247,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-0.514490003919811,-0.0747129424405206
2296,-0.807834163,0.246355247,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",-0.514490003919811,-0.0747129424405206
2296,-0.807834163,0.246355247,"n",1,"Aeshnidae","Aeshna","Aeshna umbrosa","Aeshna_umbrosa",-0.514490003919811,-0.0747129424405206
2296,-0.807834163,0.246355247,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",-0.514490003919811,-0.0747129424405206
2296,-0.807834163,0.246355247,"n",1,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",-0.514490003919811,-0.0747129424405206
2296,-0.807834163,0.246355247,"n",1,"Libellulidae","Pantala","Pantala hymenaea","Pantala_hymenaea",-0.514490003919811,-0.0747129424405206
2296,-0.807834163,0.246355247,"n",1,"Libellulidae","Pantala","Pantala flavescens","Pantala_flavescens",-0.514490003919811,-0.0747129424405206
2296,-0.807834163,0.246355247,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-0.514490003919811,-0.0747129424405206
2296,-0.807834163,0.246355247,"n",1,"Aeshnidae","Aeshna","Aeshna constricta","Aeshna_constricta",-0.514490003919811,-0.0747129424405206
2297,-0.744552829,0.371164418,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",-0.577269907933395,0.130232676863663
2297,-0.744552829,0.371164418,"n",1,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",-0.577269907933395,0.130232676863663
2297,-0.744552829,0.371164418,"n",1,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",-0.577269907933395,0.130232676863663
2297,-0.744552829,0.371164418,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-0.577269907933395,0.130232676863663
2297,-0.744552829,0.371164418,"n",1,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",-0.577269907933395,0.130232676863663
2298,-1.213814205,0.277806941,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",-0.62660548479362,0.190745023569853
2298,-1.213814205,0.277806941,"n",0,"Libellulidae","Leucorrhinia","Leucorrhinia intacta","Leucorrhinia_intacta",-0.62660548479362,0.190745023569853
2298,-1.213814205,0.277806941,"n",0,"Libellulidae","Sympetrum","Sympetrum rubicundulum","Sympetrum_rubicundulum",-0.62660548479362,0.190745023569853
2298,-1.213814205,0.277806941,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",-0.62660548479362,0.190745023569853
2299,-1.879627333,0.548062657,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-0.536700832665729,0.0285763703882203
2299,-1.879627333,0.548062657,"n",1,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",-0.536700832665729,0.0285763703882203
2299,-1.879627333,0.548062657,"n",1,"Corduliidae","Macromia","Macromia illinoiensis","Macromia_illinoiensis",-0.536700832665729,0.0285763703882203
2299,-1.879627333,0.548062657,"n",1,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",-0.536700832665729,0.0285763703882203
2300,-0.574580175,0.940229651,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",-0.623539303266779,0.0529803540534874
2300,-0.574580175,0.940229651,"n",1,"Libellulidae","Sympetrum","Sympetrum rubicundulum","Sympetrum_rubicundulum",-0.623539303266779,0.0529803540534874
2300,-0.574580175,0.940229651,"n",1,"Corduliidae","Epitheca","Epitheca princeps","Epitheca_princeps",-0.623539303266779,0.0529803540534874
2300,-0.574580175,0.940229651,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",-0.623539303266779,0.0529803540534874
2300,-0.574580175,0.940229651,"n",1,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",-0.623539303266779,0.0529803540534874
2300,-0.574580175,0.940229651,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",-0.623539303266779,0.0529803540534874
2300,-0.574580175,0.940229651,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-0.623539303266779,0.0529803540534874
2300,-0.574580175,0.940229651,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-0.623539303266779,0.0529803540534874
2300,-0.574580175,0.940229651,"n",1,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",-0.623539303266779,0.0529803540534874
2300,-0.574580175,0.940229651,"n",1,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",-0.623539303266779,0.0529803540534874
2300,-0.574580175,0.940229651,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",-0.623539303266779,0.0529803540534874
2300,-0.574580175,0.940229651,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",-0.623539303266779,0.0529803540534874
2300,-0.574580175,0.940229651,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",-0.623539303266779,0.0529803540534874
2301,-0.336457942,0.85579392,"n",1,"Corduliidae","Epitheca","Epitheca princeps","Epitheca_princeps",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"y",1,"Libellulidae","Libellula","Libellula incesta","Libellula_incesta",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",1,"Libellulidae","Sympetrum","Sympetrum semicinctum","Sympetrum_semicinctum",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",1,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",1,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",1,"Libellulidae","Sympetrum","Sympetrum rubicundulum","Sympetrum_rubicundulum",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",1,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",1,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",1,"Aeshnidae","Aeshna","Aeshna umbrosa","Aeshna_umbrosa",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",1,"Corduliidae","Dorocordulia","Dorocordulia libera","Dorocordulia_libera",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",0,"Corduliidae","Epitheca","Epitheca canis","Epitheca_canis",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",1,"Libellulidae","Leucorrhinia","Leucorrhinia intacta","Leucorrhinia_intacta",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",0,"Gomphidae","Dromogomphus","Dromogomphus spinosus","Dromogomphus_spinosus",-0.609898375939086,0.160719771701918
2301,-0.336457942,0.85579392,"n",1,"Libellulidae","Sympetrum","Sympetrum obtrusum","Sympetrum_obtrusum",-0.609898375939086,0.160719771701918
2302,-0.353880519,0.913185282,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Libellulidae","Pantala","Pantala flavescens","Pantala_flavescens",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Aeshnidae","Boyeria","Boyeria vinosa","Boyeria_vinosa",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Libellulidae","Celithemis","Celithemis eponina","Celithemis_eponina",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Libellulidae","Leucorrhinia","Leucorrhinia intacta","Leucorrhinia_intacta",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Libellulidae","Pantala","Pantala hymenaea","Pantala_hymenaea",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Libellulidae","Sympetrum","Sympetrum semicinctum","Sympetrum_semicinctum",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Corduliidae","Epitheca","Epitheca cynosura","Epitheca_cynosura",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Aeshnidae","Aeshna","Aeshna constricta","Aeshna_constricta",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Aeshnidae","Anax","Anax junius","Anax_junius",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Corduliidae","Cordulia","Cordulia shurtleffii","Cordulia_shurtleffii",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Corduliidae","Epitheca","Epitheca princeps","Epitheca_princeps",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",1,"Libellulidae","Sympetrum","Sympetrum rubicundulum","Sympetrum_rubicundulum",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"n",0,"Corduliidae","Somatochlora","Somatochlora walshii","Somatochlora_walshii",-0.489094946743258,0.134507166432586
2302,-0.353880519,0.913185282,"y",1,"Libellulidae","Libellula","Libellula pulchella","Libellula_pulchella",-0.489094946743258,0.134507166432586
2304,-0.589220061,0.818070427,"n",1,"Libellulidae","Leucorrhinia","Leucorrhinia hudsonica","Leucorrhinia_hudsonica",-0.616620322517781,0.389594495231514
2306,-0.465826733,1.486098036,"n",1,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",-0.197759311142711,0.591814163616635
2306,-0.465826733,1.486098036,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-0.197759311142711,0.591814163616635
2307,0.364323366,1.39563177,"n",1,"Corduliidae","Macromia","Macromia illinoiensis","Macromia_illinoiensis",-0.0928377474647857,0.567592259567194
2307,0.364323366,1.39563177,"n",1,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",-0.0928377474647857,0.567592259567194
2307,0.364323366,1.39563177,"y",1,"Libellulidae","Libellula","Libellula luctuosa","Libellula_luctuosa",-0.0928377474647857,0.567592259567194
2307,0.364323366,1.39563177,"n",1,"Libellulidae","Celithemis","Celithemis elisa","Celithemis_elisa",-0.0928377474647857,0.567592259567194
2307,0.364323366,1.39563177,"y",1,"Libellulidae","Pachydiplax","Pachydiplax longipennis","Pachydiplax_longipennis",-0.0928377474647857,0.567592259567194
2307,0.364323366,1.39563177,"y",1,"Libellulidae","Erythemis","Erythemis simplicicollis","Erythemis_simplicicollis",-0.0928377474647857,0.567592259567194
2307,0.364323366,1.39563177,"n",1,"Libellulidae","Perithemis","Perithemis tenera","Perithemis_tenera",-0.0928377474647857,0.567592259567194
2307,0.364323366,1.39563177,"y",1,"Libellulidae","Libellula","Libellula incesta","Libellula_incesta",-0.0928377474647857,0.567592259567194
2307,0.364323366,1.39563177,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",-0.0928377474647857,0.567592259567194
2369,-0.069548032,-2.401797543,"n",1,"Libellulidae","Sympetrum","Sympetrum pallipes","Sympetrum_pallipes",-0.0352466992664753,1.0035172560116
2370,-0.345339121,-2.238928859,"n",1,"Libellulidae","Pantala","Pantala hymenaea","Pantala_hymenaea",0.656395101013063,0.365265354548373
2371,-0.050444123,-2.002280779,"n",1,"Aeshnidae","Aeshna","Aeshna canadensis","Aeshna_canadensis",-0.362355537670094,0.27825729929641
2371,-0.050444123,-2.002280779,"n",1,"Libellulidae","Sympetrum","Sympetrum costiferum","Sympetrum_costiferum",-0.362355537670094,0.27825729929641
2371,-0.050444123,-2.002280779,"y",1,"Libellulidae","Libellula","Libellula forensis","Libellula_forensis",-0.362355537670094,0.27825729929641
2371,-0.050444123,-2.002280779,"n",1,"Libellulidae","Sympetrum","Sympetrum corruptum","Sympetrum_corruptum",-0.362355537670094,0.27825729929641
2371,-0.050444123,-2.002280779,"n",1,"Aeshnidae","Aeshna","Aeshna palmata","Aeshna_palmata",-0.362355537670094,0.27825729929641
2371,-0.050444123,-2.002280779,"n",1,"Corduliidae","Epitheca","Epitheca canis","Epitheca_canis",-0.362355537670094,0.27825729929641
2371,-0.050444123,-2.002280779,"n",0,"Libellulidae","Sympetrum","Sympetrum danae","Sympetrum_danae",-0.362355537670094,0.27825729929641
2371,-0.050444123,-2.002280779,"n",1,"Aeshnidae","Aeshna","Aeshna interrupta","Aeshna_interrupta",-0.362355537670094,0.27825729929641
2371,-0.050444123,-2.002280779,"y",1,"Libellulidae","Plathemis","Plathemis lydia","Plathemis_lydia",-0.362355537670094,0.27825729929641
2371,-0.050444123,-2.002280779,"n",1,"Libellulidae","Sympetrum","Sympetrum vicinum","Sympetrum_vicinum",-0.362355537670094,0.27825729929641
2371,-0.050444123,-2.002280779,"n",1,"Libellulidae","Libellula","Libellula quadrimaculata","Libellula_quadrimaculata",-0.362355537670094,0.27825729929641
